
Time    Lng    Lat    Alt    Yaw    Pitch    Roll
2020/05/29-23:36:54:253    111.38997860416976    40.490366896225154    24.899999618530273    -138.2    -0.5    0.0
2020/05/29-23:36:54:352    111.38997775219217    40.49036745835757    24.899999618530273    -138.7    -0.5    0.0
2020/05/29-23:36:54:449    111.38997689380805    40.49036801408187    24.899999618530273    -139.3    -0.5    0.0
2020/05/29-23:36:54:553    111.38997602911006    40.49036856302109    24.899999618530273    -139.8    -0.5    0.0
2020/05/29-23:36:54:650    111.38997515816011    40.49036910551794    24.899999618530273    -140.4    -0.5    0.0
2020/05/29-23:36:54:761    111.38997428102304    40.49036964126399    24.899999618530273    -140.9    -0.5    0.0
2020/05/29-23:36:54:861    111.38997339777765    40.490370170396304    24.899999618530273    -141.5    -0.5    0.0
2020/05/29-23:36:54:960    111.38997250850065    40.49037069288063    24.899999618530273    -142.0    -0.5    0.0
2020/05/29-23:36:55:063    111.38997161328642    40.490371208545625    24.899999618530273    -142.6    -0.5    0.0
2020/05/29-23:36:55:163    111.38997071219761    40.490371717562624    24.899999618530273    -143.1    -0.5    0.0
2020/05/29-23:36:55:263    111.38996980530183    40.49037221962322    24.899999618530273    -143.7    -0.5    0.0
2020/05/29-23:36:55:364    111.38996889266387    40.49037271507008    24.899999618530273    -144.2    -0.5    0.0
2020/05/29-23:36:55:569    111.38996705051616    40.49037368516314    24.899999618530273    -145.3    -0.5    0.0
2020/05/29-23:36:55:670    111.38996612115568    40.490374159775065    24.899999618530273    -145.8    -0.5    0.0
2020/05/29-23:36:55:767    111.38996518637967    40.49037462760191    24.899999618530273    -146.4    -0.5    0.0
2020/05/29-23:36:55:868    111.38996424629235    40.49037508836956    24.899999618530273    -146.9    -0.5    0.0
2020/05/29-23:36:55:969    111.38996330096128    40.49037554224933    24.899999618530273    -147.5    -0.5    0.0
2020/05/29-23:36:56:072    111.38996235047381    40.49037598913843    24.899999618530273    -148.0    -0.5    0.0
2020/05/29-23:36:56:172    111.38996139491155    40.49037642900259    24.899999618530273    -148.6    -0.5    0.0
2020/05/29-23:36:56:270    111.38996043436184    40.49037686191034    24.899999618530273    -149.1    -0.5    0.0
2020/05/29-23:36:56:373    111.38995946888943    40.49037728758754    24.899999618530273    -149.7    -0.5    0.0
2020/05/29-23:36:56:573    111.38995752347739    40.490378117832854    24.899999618530273    -150.7    -0.5    0.0
2020/05/29-23:36:56:675    111.38995654369305    40.49037852226389    24.899999618530273    -151.3    -0.5    0.0
2020/05/29-23:36:56:775    111.38995555931271    40.49037891956718    24.899999618530273    -151.8    -0.5    0.0
2020/05/29-23:36:56:977    111.38995357706814    40.490379692447846    24.899999618530273    -152.9    -0.5    0.0
2020/05/29-23:36:57:082    111.38995257935879    40.49038006805949    24.899999618530273    -153.5    -0.5    0.0
2020/05/29-23:36:57:180    111.38995157738293    40.49038043637205    24.899999618530273    -154.0    -0.5    0.0
2020/05/29-23:36:57:283    111.38995057121659    40.49038079748832    24.899999618530273    -154.5    -0.5    0.0
2020/05/29-23:36:57:381    111.38994956092903    40.490381151202705    24.899999618530273    -155.1    -0.5    0.0
2020/05/29-23:36:57:587    111.38994752835345    40.490381836734215    24.899999618530273    -156.2    -0.5    0.0
2020/05/29-23:36:57:791    111.38994548030013    40.49038249269244    24.899999618530273    -157.3    -0.5    0.0
2020/05/29-23:36:57:990    111.38994341747872    40.490383119214435    24.899999618530273    -158.3    -0.5    0.0
2020/05/29-23:36:58:091    111.38994134058765    40.490383715820464    24.899999618530273    -159.4    -0.5    0.0
2020/05/29-23:36:58:192    111.38994029708988    40.490384003020644    24.899999618530273    -160.0    -0.5    0.0
2020/05/29-23:36:58:295    111.38993925031409    40.490384282681866    24.899999618530273    -160.5    -0.5    0.0
2020/05/29-23:36:58:394    111.38993925031409    40.490384282681866    24.899999618530273    -160.5    -0.5    0.0
2020/05/29-23:36:58:496    111.38993714730572    40.49038481931888    24.899999618530273    -161.6    -0.5    0.0
2020/05/29-23:36:58:600    111.38993609121397    40.49038507636322    24.899999618530273    -162.1    -0.5    0.0
2020/05/29-23:36:58:708    111.38993503220468    40.49038532580005    24.899999618530273    -162.7    -0.5    0.0
2020/05/29-23:36:58:801    111.3899339703454    40.49038556759511    24.899999618530273    -163.2    -0.5    0.0
2020/05/29-23:36:58:901    111.38993290572623    40.490385801782686    24.899999618530273    -163.7    -0.5    0.0
2020/05/29-23:36:59:000    111.38993183844298    40.49038602839703    24.899999618530273    -164.3    -0.5    0.0
2020/05/29-23:36:59:103    111.38993076856318    40.49038624740387    24.899999618530273    -164.8    -0.5    0.0
2020/05/29-23:36:59:207    111.38992969620516    40.490386458631875    24.899999618530273    -165.4    -0.5    0.0
2020/05/29-23:36:59:304    111.38992862142521    40.490386662218114    24.899999618530273    -165.9    -0.5    0.0
2020/05/29-23:36:59:510    111.38992646502764    40.490387046431024    24.899999618530273    -167.0    -0.5    0.0
2020/05/29-23:36:59:608    111.3899253835677    40.490387226989164    24.899999618530273    -167.5    -0.5    0.0
2020/05/29-23:36:59:707    111.38992430006321    40.490387399802735    24.899999618530273    -168.1    -0.5    0.0
2020/05/29-23:36:59:810    111.38992321460431    40.490387564871725    24.899999618530273    -168.6    -0.5    0.0
2020/05/29-23:36:59:915    111.3899221272637    40.490387722196154    24.899999618530273    -169.1    -0.5    0.0
2020/05/29-23:37:00:012    111.38992103813803    40.49038787177601    24.899999618530273    -169.7    -0.5    0.0
2020/05/29-23:37:00:114    111.38991994733392    40.490388013645564    24.899999618530273    -170.2    -0.5    0.0
2020/05/29-23:37:00:216    111.38991885491893    40.49038814780482    24.899999618530273    -170.8    -0.5    0.0
2020/05/29-23:37:00:315    111.38991776100575    40.490388274048165    24.899999618530273    -171.3    -0.5    0.0
2020/05/29-23:37:00:416    111.38991776100575    40.490388274048165    24.899999618530273    -171.3    -0.5    0.0
2020/05/29-23:37:00:523    111.38991556899452    40.49038850316407    24.899999618530273    -172.4    -0.5    0.0
2020/05/29-23:37:00:623    111.38991447106547    40.49038860603663    24.899999618530273    -172.9    -0.5    0.0
2020/05/29-23:37:00:723    111.38991337200991    40.49038870106182    24.899999618530273    -173.5    -0.5    0.0
2020/05/29-23:37:00:823    111.3899122718786    40.490388788273904    24.899999618530273    -174.0    -0.5    0.0
2020/05/29-23:37:00:919    111.38991117077286    40.49038886767288    24.899999618530273    -174.5    -0.5    0.0
2020/05/29-23:37:01:023    111.38991006881666    40.49038893908741    24.899999618530273    -175.1    -0.5    0.0
2020/05/29-23:37:01:125    111.3899089660325    40.490389002688836    24.899999618530273    -175.6    -0.5    0.0
2020/05/29-23:37:01:229    111.3899078626006    40.49038905847715    24.899999618530273    -176.2    -0.5    0.0
2020/05/29-23:37:01:333    111.3899067585266    40.490389106349554    24.899999618530273    -176.7    -0.5    0.0
2020/05/29-23:37:01:431    111.38990565396261    40.49038914640886    24.899999618530273    -177.2    -0.5    0.0
2020/05/29-23:37:01:533    111.38990454912263    40.49038917862079    24.899999618530273    -177.8    -0.5    0.0
2020/05/29-23:37:01:633    111.3899034438039    40.49038920295107    24.899999618530273    -178.3    -0.5    0.0
2020/05/29-23:37:01:733    111.3899023380571    40.49038921939972    24.899999618530273    -178.9    -0.5    0.0
2020/05/29-23:37:01:834    111.38990123231031    40.49038922789819    24.899999618530273    -179.4    -0.5    0.0
2020/05/29-23:37:01:936    111.3899001265635    40.490389228549276    24.899999618530273    -179.9    -0.5    0.0
2020/05/29-23:37:02:034    111.3898990208167    40.49038922138726    24.899999618530273    179.4    -0.5    0.0
2020/05/29-23:37:02:140    111.38989791506992    40.49038920630934    24.899999618530273    178.9    -0.5    0.0
2020/05/29-23:37:02:238    111.38989680981877    40.49038918341831    24.899999618530273    178.3    -0.5    0.0
2020/05/29-23:37:02:338    111.38989570497316    40.49038915267991    24.899999618530273    177.8    -0.5    0.0
2020/05/29-23:37:02:441    111.3898946003303    40.4903891141284    24.899999618530273    177.3    -0.5    0.0
2020/05/29-23:37:02:538    111.38989349638587    40.49038906759244    24.899999618530273    176.7    -0.5    0.0
2020/05/29-23:37:02:645    111.3898923930272    40.49038901320911    24.899999618530273    176.2    -0.5    0.0
2020/05/29-23:37:02:745    111.38989129032187    40.490388951012676    24.899999618530273    175.6    -0.5    0.0
2020/05/29-23:37:02:844    111.38989018841636    40.490388881003135    24.899999618530273    175.1    -0.5    0.0
2020/05/29-23:37:02:942    111.38988908742328    40.49038880311195    24.899999618530273    174.6    -0.5    0.0
2020/05/29-23:37:03:047    111.38988798743277    40.49038871737339    24.899999618530273    174.0    -0.5    0.0
2020/05/29-23:37:03:150    111.38988688848987    40.49038862382173    24.899999618530273    173.5    -0.5    0.0
2020/05/29-23:37:03:249    111.38988579069597    40.49038852238842    24.899999618530273    172.9    -0.5    0.0
2020/05/29-23:37:03:349    111.38988469427639    40.49038841307347    24.899999618530273    172.4    -0.5    0.0
2020/05/29-23:37:03:449    111.38988359911846    40.49038829594542    24.899999618530273    171.9    -0.5    0.0
2020/05/29-23:37:03:551    111.38988250549251    40.49038817100426    24.899999618530273    171.3    -0.5    0.0
2020/05/29-23:37:03:651    111.38988141340984    40.490388038318535    24.899999618530273    170.8    -0.5    0.0
2020/05/29-23:37:03:752    111.38988032294931    40.49038789785397    24.899999618530273    170.2    -0.5    0.0
2020/05/29-23:37:03:858    111.38987923423478    40.490387749679094    24.899999618530273    169.7    -0.5    0.0
2020/05/29-23:37:03:957    111.38987814735471    40.490387593588316    24.899999618530273    169.2    -0.5    0.0
2020/05/29-23:37:04:058    111.38987706238018    40.4903874298215    24.899999618530273    168.6    -0.5    0.0
2020/05/29-23:37:04:163    111.3898759793995    40.49038725834439    24.899999618530273    168.1    -0.5    0.0
2020/05/29-23:37:04:259    111.38987489861547    40.490387079156974    24.899999618530273    167.5    -0.5    0.0
2020/05/29-23:37:04:363    111.38987381998298    40.49038689225925    24.899999618530273    167.0    -0.5    0.0
2020/05/29-23:37:04:464    111.38987274370483    40.49038669761697    24.899999618530273    166.5    -0.5    0.0
2020/05/29-23:37:04:562    111.38987166979226    40.490386495230105    24.899999618530273    165.9    -0.5    0.0
2020/05/29-23:37:04:668    111.38987059836923    40.49038628516722    24.899999618530273    165.4    -0.5    0.0
2020/05/29-23:37:04:765    111.38986952955958    40.49038606749682    24.899999618530273    164.8    -0.5    0.0
2020/05/29-23:37:04:868    111.38986846341969    40.490385842218934    24.899999618530273    164.3    -0.5    0.0
2020/05/29-23:37:04:966    111.38986740006219    40.49038560923075    24.899999618530273    163.7    -0.5    0.0
2020/05/29-23:37:05:069    111.38986633958848    40.49038536863505    24.899999618530273    163.2    -0.5    0.0
2020/05/29-23:37:05:168    111.38986528205483    40.49038512046614    24.899999618530273    162.7    -0.5    0.0
2020/05/29-23:37:05:273    111.38986422754014    40.490384864826794    24.899999618530273    162.1    -0.5    0.0
2020/05/29-23:37:05:370    111.38986317620214    40.49038460161422    24.899999618530273    161.6    -0.5    0.0
2020/05/29-23:37:05:584    111.38986108325882    40.49038405257219    24.899999618530273    160.5    -0.5    0.0
2020/05/29-23:37:05:672    111.38986004191261    40.490383766879795    24.899999618530273    160.0    -0.5    0.0
2020/05/29-23:37:05:772    111.38985900404722    40.49038347368272    24.899999618530273    159.4    -0.5    0.0
2020/05/29-23:37:05:878    111.38985796977528    40.49038317304948    24.899999618530273    158.9    -0.5    0.0
2020/05/29-23:37:05:986    111.38985591242853    40.490382549782936    24.899999618530273    157.8    -0.5    0.0
2020/05/29-23:37:06:182    111.38985488954525    40.49038222694403    24.899999618530273    157.3    -0.5    0.0
2020/05/29-23:37:06:288    111.38985285576433    40.490381559574566    24.899999618530273    156.2    -0.5    0.0
2020/05/29-23:37:06:383    111.38985285576433    40.490381559574566    24.899999618530273    156.2    -0.5    0.0
2020/05/29-23:37:06:484    111.38985083857638    40.49038086294022    24.899999618530273    155.1    -0.5    0.0
2020/05/29-23:37:06:589    111.38984983646577    40.49038050381148    24.899999618530273    154.5    -0.5    0.0
2020/05/29-23:37:06:688    111.38984883877052    40.49038013741794    24.899999618530273    154.0    -0.5    0.0
2020/05/29-23:37:06:790    111.3898478455586    40.49037976406799    24.899999618530273    153.5    -0.5    0.0
2020/05/29-23:37:06:887    111.389846856954    40.49037938338468    24.899999618530273    152.9    -0.5    0.0
2020/05/29-23:37:06:989    111.38984587304678    40.49037899577923    24.899999618530273    152.4    -0.5    0.0
2020/05/29-23:37:07:089    111.38984489389325    40.49037860104604    24.899999618530273    151.8    -0.5    0.0
2020/05/29-23:37:07:190    111.38984391959487    40.49037819925364    24.899999618530273    151.3    -0.5    0.0
2020/05/29-23:37:07:295    111.38984295026421    40.4903777905391    24.899999618530273    150.8    -0.5    0.0
2020/05/29-23:37:07:392    111.38984198597002    40.49037737476535    24.899999618530273    150.2    -0.5    0.0
2020/05/29-23:37:07:491    111.38984102680023    40.49037695217227    24.899999618530273    149.7    -0.5    0.0
2020/05/29-23:37:07:596    111.38984007286855    40.49037652245145    24.899999618530273    149.1    -0.5    0.0
2020/05/29-23:37:07:695    111.38983912420878    40.49037608615116    24.899999618530273    148.6    -0.5    0.0
2020/05/29-23:37:07:794    111.38983818092227    40.49037564282593    24.899999618530273    148.0    -0.5    0.0
2020/05/29-23:37:07:903    111.38983724309915    40.49037519288698    24.899999618530273    147.5    -0.5    0.0
2020/05/29-23:37:08:006    111.38983631084082    40.490374736094424    24.899999618530273    147.0    -0.5    0.0
2020/05/29-23:37:08:101    111.38983538422613    40.49037427268815    24.899999618530273    146.4    -0.5    0.0
2020/05/29-23:37:08:201    111.38983446330012    40.490373802633876    24.899999618530273    145.9    -0.5    0.0
2020/05/29-23:37:08:309    111.38983354822051    40.490373325828806    24.899999618530273    145.3    -0.5    0.0
2020/05/29-23:37:08:401    111.38983354822051    40.490373325828806    24.899999618530273    145.3    -0.5    0.0
2020/05/29-23:37:08:510    111.38983173581452    40.49037235261736    24.899999618530273    144.2    -0.5    0.0
2020/05/29-23:37:08:611    111.38983083865712    40.490371856210984    24.899999618530273    143.7    -0.5    0.0
2020/05/29-23:37:08:709    111.38982994763899    40.49037135336222    24.899999618530273    143.2    -0.5    0.0
2020/05/29-23:37:08:812    111.389829062839    40.49037084400255    24.899999618530273    142.6    -0.5    0.0
2020/05/29-23:37:08:908    111.38982818434944    40.490370328371824    24.899999618530273    142.1    -0.5    0.0
2020/05/29-23:37:09:010    111.38982731224489    40.49036980643579    24.899999618530273    141.5    -0.5    0.0
2020/05/29-23:37:09:111    111.38982644660628    40.490369278057365    24.899999618530273    141.0    -0.5    0.0
2020/05/29-23:37:09:212    111.38982558748994    40.49036874351069    24.899999618530273    140.4    -0.5    0.0
2020/05/29-23:37:09:313    111.38982473499729    40.49036820283005    24.899999618530273    139.9    -0.5    0.0
2020/05/29-23:37:09:410    111.38982473499729    40.49036820283005    24.899999618530273    139.9    -0.5    0.0
2020/05/29-23:37:09:514    111.38982305015591    40.49036710292979    24.899999618530273    138.8    -0.5    0.0
2020/05/29-23:37:09:615    111.38982221797363    40.49036654388149    24.899999618530273    138.3    -0.5    0.0
2020/05/29-23:37:09:719    111.38982139268538    40.49036597890483    24.899999618530273    137.7    -0.5    0.0
2020/05/29-23:37:09:816    111.38982057436998    40.49036540803408    24.899999618530273    137.2    -0.5    0.0
2020/05/29-23:37:09:919    111.38981976311759    40.490364831269225    24.899999618530273    136.6    -0.5    0.0
2020/05/29-23:37:10:023    111.38981895899576    40.49036424854174    24.899999618530273    136.1    -0.5    0.0
2020/05/29-23:37:10:124    111.38981816216221    40.490363660022965    24.899999618530273    135.6    -0.5    0.0
2020/05/29-23:37:10:224    111.38981737258317    40.49036306574716    24.899999618530273    135.0    -0.5    0.0
2020/05/29-23:37:10:325    111.38981659035998    40.490362465817135    24.899999618530273    134.5    -0.5    0.0
2020/05/29-23:37:10:425    111.38981581554901    40.49036186026716    24.899999618530273    133.9    -0.5    0.0
2020/05/29-23:37:10:526    111.38981504828539    40.49036124909722    24.899999618530273    133.4    -0.5    0.0
2020/05/29-23:37:10:629    111.38981428863674    40.4903606323416    24.899999618530273    132.8    -0.5    0.0
2020/05/29-23:37:10:731    111.3898135366627    40.4903600101031    24.899999618530273    132.3    -0.5    0.0
2020/05/29-23:37:10:830    111.38981279240173    40.49035938241599    24.899999618530273    131.7    -0.5    0.0
2020/05/29-23:37:10:931    111.38981205596978    40.49035874938306    24.899999618530273    131.2    -0.5    0.0
2020/05/29-23:37:11:032    111.38981132737804    40.49035811100433    24.899999618530273    130.7    -0.5    0.0
2020/05/29-23:37:11:132    111.38981060672796    40.490357467382594    24.899999618530273    130.1    -0.5    0.0
2020/05/29-23:37:11:235    111.38980989413581    40.49035681855212    24.899999618530273    129.6    -0.5    0.0
2020/05/29-23:37:11:337    111.38980918952674    40.49035616461571    24.899999618530273    129.0    -0.5    0.0
2020/05/29-23:37:11:436    111.3898084930959    40.490355505402036    24.899999618530273    128.5    -0.5    0.0
2020/05/29-23:37:11:536    111.38980780482072    40.49035484115095    24.899999618530273    127.9    -0.5    0.0
2020/05/29-23:37:11:637    111.38980712492649    40.49035417196528    24.899999618530273    127.4    -0.5    0.0
2020/05/29-23:37:11:740    111.38980645327804    40.49035349791355    24.899999618530273    126.9    -0.5    0.0
2020/05/29-23:37:11:839    111.38980579001056    40.49035281913284    24.899999618530273    126.3    -0.5    0.0
2020/05/29-23:37:11:938    111.38980513519165    40.49035213528046    24.899999618530273    125.8    -0.5    0.0
2020/05/29-23:37:12:044    111.38980448884378    40.490351446733364    24.899999618530273    125.2    -0.5    0.0
2020/05/29-23:37:12:148    111.38980385105714    40.490350753662895    24.899999618530273    124.7    -0.5    0.0
2020/05/29-23:37:12:250    111.38980322193723    40.49035005593196    24.899999618530273    124.1    -0.5    0.0
2020/05/29-23:37:12:349    111.38980260152084    40.490349353506325    24.899999618530273    123.6    -0.5    0.0
2020/05/29-23:37:12:451    111.38980198982335    40.49034864683146    24.899999618530273    123.0    -0.5    0.0
2020/05/29-23:37:12:550    111.38980138688984    40.4903479355304    24.899999618530273    122.5    -0.5    0.0
2020/05/29-23:37:12:649    111.38980079285545    40.49034721991158    24.899999618530273    122.0    -0.5    0.0
2020/05/29-23:37:12:751    111.38980020778094    40.490346500112054    24.899999618530273    121.4    -0.5    0.0
2020/05/29-23:37:12:853    111.38979963165752    40.49034577582343    24.899999618530273    120.9    -0.5    0.0
2020/05/29-23:37:12:955    111.38979906459093    40.490345047662515    24.899999618530273    120.3    -0.5    0.0
2020/05/29-23:37:13:053    111.38979850653617    40.490344315081025    24.899999618530273    119.8    -0.5    0.0
2020/05/29-23:37:13:157    111.38979795762833    40.490343578730055    24.899999618530273    119.2    -0.5    0.0
2020/05/29-23:37:13:255    111.38979741789001    40.490342838198394    24.899999618530273    118.7    -0.5    0.0
2020/05/29-23:37:13:360    111.38979688738877    40.49034209386298    24.899999618530273    118.1    -0.5    0.0
2020/05/29-23:37:13:459    111.38979636614712    40.49034134575808    24.899999618530273    117.6    -0.5    0.0
2020/05/29-23:37:13:563    111.38979585427772    40.49034059364383    24.899999618530273    117.0    -0.5    0.0
2020/05/29-23:37:13:660    111.38979535182565    40.490339838034245    24.899999618530273    116.5    -0.5    0.0
2020/05/29-23:37:13:761    111.3897948588295    40.49033907868944    24.899999618530273    116.0    -0.5    0.0
2020/05/29-23:37:13:861    111.38979437525717    40.49033831564369    24.899999618530273    115.4    -0.5    0.0
2020/05/29-23:37:13:966    111.38979390116972    40.49033754927395    24.899999618530273    114.9    -0.5    0.0
2020/05/29-23:37:14:069    111.38979343672489    40.490336779580204    24.899999618530273    114.3    -0.5    0.0
2020/05/29-23:37:14:170    111.38979298187131    40.490336006288324    24.899999618530273    113.8    -0.5    0.0
2020/05/29-23:37:14:271    111.38979253664414    40.490335229672446    24.899999618530273    113.2    -0.5    0.0
2020/05/29-23:37:14:372    111.38979210114971    40.49033444990391    24.899999618530273    112.7    -0.5    0.0
2020/05/29-23:37:14:475    111.38979167534293    40.49033366701699    24.899999618530273    112.1    -0.5    0.0
2020/05/29-23:37:14:684    111.38979085331056    40.49033209205931    24.899999618530273    111.0    -0.5    0.0
2020/05/29-23:37:14:788    111.3897904571075    40.49033130012564    24.899999618530273    110.5    -0.5    0.0
2020/05/29-23:37:14:895    111.38978969430508    40.49032970765701    24.899999618530273    109.4    -0.5    0.0
2020/05/29-23:37:14:995    111.38978932781237    40.49032890725913    24.899999618530273    108.9    -0.5    0.0
2020/05/29-23:37:15:094    111.38978897135127    40.49032810415408    24.899999618530273    108.3    -0.5    0.0
2020/05/29-23:37:15:197    111.38978862484822    40.49032729844466    24.899999618530273    107.8    -0.5    0.0
2020/05/29-23:37:15:298    111.38978828848342    40.490326490233684    24.899999618530273    107.2    -0.5    0.0
2020/05/29-23:37:15:397    111.38978796218339    40.490325679589674    24.899999618530273    106.7    -0.5    0.0
2020/05/29-23:37:15:503    111.38978764593743    40.4903248666497    24.899999618530273    106.1    -0.5    0.0
2020/05/29-23:37:15:602    111.38978733994237    40.49032405148232    24.899999618530273    105.6    -0.5    0.0
2020/05/29-23:37:15:705    111.38978704410809    40.490323234258845    24.899999618530273    105.1    -0.5    0.0
2020/05/29-23:37:15:802    111.38978675850218    40.490322414568084    24.899999618530273    104.5    -0.5    0.0
2020/05/29-23:37:15:901    111.38978648314718    40.49032159268416    24.899999618530273    104.0    -0.5    0.0
2020/05/29-23:37:16:001    111.38978621806561    40.49032076908685    24.899999618530273    103.4    -0.5    0.0
2020/05/29-23:37:16:105    111.38978596325748    40.4903199439132    24.899999618530273    102.9    -0.5    0.0
2020/05/29-23:37:16:208    111.38978571885794    40.49031911603238    24.899999618530273    102.3    -0.5    0.0
2020/05/29-23:37:16:309    111.38978548482196    40.49031828684938    24.899999618530273    101.8    -0.5    0.0
2020/05/29-23:37:16:403    111.38978548482196    40.49031828684938    24.899999618530273    101.8    -0.5    0.0
2020/05/29-23:37:16:509    111.38978504781811    40.49031662327463    24.899999618530273    100.7    -0.5    0.0
2020/05/29-23:37:16:609    111.38978484500227    40.49031578973959    24.899999618530273    100.1    -0.5    0.0
2020/05/29-23:37:16:710    111.38978465266834    40.49031495360018    24.899999618530273    99.6    -0.5    0.0
2020/05/29-23:37:16:809    111.38978447078806    40.4903141172209    24.899999618530273    99.0    -0.5    0.0
2020/05/29-23:37:16:911    111.38978429938396    40.49031327834005    24.899999618530273    98.5    -0.5    0.0
2020/05/29-23:37:17:011    111.38978413849554    40.490312439459196    24.899999618530273    98.0    -0.5    0.0
2020/05/29-23:37:17:120    111.38978398813398    40.49031159814532    24.899999618530273    97.4    -0.5    0.0
2020/05/29-23:37:17:219    111.38978384829367    40.49031075652303    24.899999618530273    96.9    -0.5    0.0
2020/05/29-23:37:17:320    111.38978371901968    40.49030991411257    24.899999618530273    96.3    -0.5    0.0
2020/05/29-23:37:17:421    111.38978360026137    40.49030906974884    24.899999618530273    95.8    -0.5    0.0
2020/05/29-23:37:17:520    111.38978349209748    40.490308225385114    24.899999618530273    95.2    -0.5    0.0
2020/05/29-23:37:17:725    111.38978339452242    40.49030738102138    24.899999618530273    94.7    -0.5    0.0
2020/05/29-23:37:17:824    111.38978323095863    40.4903056868453    24.899999618530273    93.6    -0.5    0.0
2020/05/29-23:37:17:924    111.3897831650825    40.490304839740126    24.899999618530273    93.0    -0.5    0.0
2020/05/29-23:37:18:026    111.38978310986282    40.490303992634956    24.899999618530273    92.5    -0.5    0.0
2020/05/29-23:37:18:126    111.3897830652545    40.490303145529786    24.899999618530273    91.9    -0.5    0.0
2020/05/29-23:37:18:231    111.38978303125758    40.490302297567915    24.899999618530273    91.4    -0.5    0.0
2020/05/29-23:37:18:328    111.38978300795661    40.4903014477213    24.899999618530273    90.8    -0.5    0.0
2020/05/29-23:37:18:429    111.38978299529504    40.490300597874686    24.899999618530273    90.3    -0.5    0.0
2020/05/29-23:37:18:531    111.38978299333499    40.49029974802808    24.899999618530273    89.8    -0.5    0.0
2020/05/29-23:37:18:633    111.38978300203135    40.490298898181464    24.899999618530273    89.2    -0.5    0.0
2020/05/29-23:37:18:737    111.38978302138416    40.49029804833484    24.899999618530273    88.7    -0.5    0.0
2020/05/29-23:37:18:834    111.3897830513483    40.490297198488236    24.899999618530273    88.1    -0.5    0.0
2020/05/29-23:37:18:932    111.3897830919689    40.49029634987527    24.899999618530273    87.6    -0.5    0.0
2020/05/29-23:37:19:033    111.38978314324594    40.4902955027701    24.899999618530273    87.0    -0.5    0.0
2020/05/29-23:37:19:140    111.38978320519638    40.490294655664925    24.899999618530273    86.5    -0.5    0.0
2020/05/29-23:37:19:240    111.38978327771866    40.49029380855975    24.899999618530273    85.9    -0.5    0.0
2020/05/29-23:37:19:342    111.38978336087486    40.490292961454585    24.899999618530273    85.4    -0.5    0.0
2020/05/29-23:37:19:444    111.38978345461989    40.49029211434941    24.899999618530273    84.8    -0.5    0.0
2020/05/29-23:37:19:547    111.38978355901577    40.49029126947166    24.899999618530273    84.3    -0.5    0.0
2020/05/29-23:37:19:649    111.38978367402859    40.49029042510793    24.899999618530273    83.7    -0.5    0.0
2020/05/29-23:37:19:748    111.38978379960771    40.4902895807442    24.899999618530273    83.2    -0.5    0.0
2020/05/29-23:37:19:852    111.38978393575314    40.490288737785455    24.899999618530273    82.6    -0.5    0.0
2020/05/29-23:37:19:949    111.38978408250995    40.49028789616317    24.899999618530273    82.1    -0.5    0.0
2020/05/29-23:37:20:048    111.389784239788    40.4902870552091    24.899999618530273    81.6    -0.5    0.0
2020/05/29-23:37:20:157    111.38978440763238    40.49028621543728    24.899999618530273    81.0    -0.5    0.0
2020/05/29-23:37:20:259    111.38978458599799    40.49028537689911    24.899999618530273    80.5    -0.5    0.0
2020/05/29-23:37:20:362    111.38978477490171    40.49028453968025    24.899999618530273    79.9    -0.5    0.0
2020/05/29-23:37:20:460    111.38978497428728    40.490283703866396    24.899999618530273    79.4    -0.5    0.0
2020/05/29-23:37:20:560    111.38978518419411    40.49028286952606    24.899999618530273    78.8    -0.5    0.0
2020/05/29-23:37:20:664    111.38978540455459    40.490282036710646    24.899999618530273    78.3    -0.5    0.0
2020/05/29-23:37:20:763    111.38978563538554    40.49028120547156    24.899999618530273    77.7    -0.5    0.0
2020/05/29-23:37:20:862    111.38978587663078    40.49028037586021    24.899999618530273    77.2    -0.5    0.0
2020/05/29-23:37:20:966    111.38978612821707    40.49027954820213    24.899999618530273    76.6    -0.5    0.0
2020/05/29-23:37:21:064    111.38978639023446    40.49027872229173    24.899999618530273    76.1    -0.5    0.0
2020/05/29-23:37:21:165    111.38978666266046    40.49027789821465    24.899999618530273    75.5    -0.5    0.0
2020/05/29-23:37:21:269    111.38978694535989    40.490277076296465    24.899999618530273    75.0    -0.5    0.0
2020/05/29-23:37:21:368    111.38978723833274    40.490276256280154    24.899999618530273    74.4    -0.5    0.0
2020/05/29-23:37:21:472    111.38978754153396    40.49027543852553    24.899999618530273    73.9    -0.5    0.0
2020/05/29-23:37:21:675    111.38978817877329    40.49027380956147    24.899999618530273    72.8    -0.5    0.0
2020/05/29-23:37:21:771    111.38978851277223    40.49027299869472    24.899999618530273    72.3    -0.5    0.0
2020/05/29-23:37:21:872    111.38978885690942    40.490272190243864    24.899999618530273    71.7    -0.5    0.0
2020/05/29-23:37:21:974    111.38978921115631    40.490271384277435    24.899999618530273    71.2    -0.5    0.0
2020/05/29-23:37:22:074    111.38978957550236    40.49027058089824    24.899999618530273    70.6    -0.5    0.0
2020/05/29-23:37:22:277    111.38979033442901    40.49026898222711    24.899999618530273    69.5    -0.5    0.0
2020/05/29-23:37:22:379    111.389790728942    40.49026818708937    24.899999618530273    69.0    -0.5    0.0
2020/05/29-23:37:22:587    111.38979154793212    40.4902666054837    24.899999618530273    67.9    -0.5    0.0
